address,total_tokens_fdream,total_tokens_threebear,total_tokens_aistr,total_tokens_alch,total_tokens_ar,total_tokens_hard,total_holding_tokens,total_value_usd
0x1d98c0cf3ac21e0a3e09311f6bd06b5bb925072e,0,1000000,0,0,0,1788612.7271399233,2788612.7271399233,4129.268427971713
0x33f8a473787cc7ed0e3c14d596198c2d620f3799,7556563.694991754,0,0,0,0,0,7556563.694991754,4101.658803478687
0xe8e03821e3ef26221a9f95998283dc36ea08ad13,0,0,2477572.651585717,0,0,0,2477572.651585717,4087.402834701835
0x897be84f543864d8a9ee4e029508935af545a1bd,0,1000000,1057732.8366503415,139943.78959417387,9361616.334171891,0,11559292.960416406,4070.7776273559866
0x709164e0281569364a0a462be1c99545c54a05b6,3900000,0,999999.3422774309,1653559.2301229949,0,0,6553558.572400426,4063.3797642067266
0x228c5be88697fc8db1d4fe7967e3c59d79f755cc,0,2559571.8129205257,0,0,11102747.332146062,0,13662319.145066587,4018.546749865721
0x52650bc01236a2106b5bf8a6f6142c87fb3b9f08,0,0,2425251.9489533957,0,0,0,2425251.9489533957,4001.0861779062943
0x27cea8a2f64e5677c18e6e1cc127bb6d4da7b33c,377808.7002863621,0,1780059.878763764,3677031.883008193,1263425.3777063116,0,7098325.83976463,3985.316997346531
0x0a3082919f2ab7655a0674f713a732613ab74d89,0,0,2403483.676035423,0,0,0,2403483.676035423,3965.1737293350934
0xce5abfa37e36e93de24a20864ce4a3ce470e1804,1239977,113938.89610124643,1913940.3865172223,0,0,0,3267856.2826184686,3937.601802408452
0x35a0259779817daf4bedc8a575bce4c29d14dc5a,0,0,2362500,0,0,0,2362500,3897.5604573301443
0x52349a2c4ea4e4b94ada3d75c9d3a318c024706f,0,0,2092342.018065409,2480107.2435907475,0,0,4572449.261656157,3896.906538095726
0xf23ed742640056371a5477482c40d1a5dd6b6294,0,4133396.2021573503,0,0,0,0,4133396.2021573503,3881.861082069565
0x57e4992328cebabd4408e4429f56c9d33e8b1920,0,4126616.686306527,0,0,0,0,4126616.686306527,3875.4941292178523
0x92b53913dc888d38eed26506b270d4252bd2da7d,0,0,2337241.1082335114,0,0,0,2337241.1082335114,3855.889321776685
0x410b72ccfeacbb20a31785edaa358d25a07e143d,21711.985368829166,10927.946568083382,1101480.8225058871,411730.7550933531,15092.383847045643,1079013.2575608955,2639957.150944094,3839.805870207696
0xc1fa63bd4189a9c49a30010b6a3ab11194a95842,0,4080411.804348298,0,0,0,0,4080411.804348298,3832.1010151046557
0x5c3f8fdc2c99cd27576f36d13446f33c58e67a24,2762563.8178686574,2451768.928133395,0,0,0,0,5214332.746002052,3802.0717005050774
0x26a91943836bb36bc411daa62e6acac64703874d,6053437.302487485,0,0,0,0,264073.44587467745,6317510.748362162,3756.765019654327
0x52cd39137a4e290e5cc21249e24c330ac7add92f,3220697.713570194,0,681393.2565321696,3249348.993866144,2063466.9030111863,0,9214906.866979694,3755.4923899725745
0x0ace357dc571c8be20940e2c5a6dceb3e4e90a11,0,0,2250000,0,0,0,2250000,3711.962340314423
0xb2c5159eccc5f7800c36c01393e3ed356dea3b83,0,0,2250000,0,0,0,2250000,3711.962340314423
0x8bb0eb4613c709402aefab2687f9380c5b8c4e49,0,0,1625000,0,7054692.548872495,0,8679692.548872495,3706.865949856834
0xa05aedbb0c614e512d417fd8693c95f988159826,69181.41393334058,0,1826798.8188882717,3193332.936473866,542111.1562583767,0,5631424.325553855,3703.201903980855
0xd4f0ae75e4e18bcdd7b1e571845945a5436ca55e,0,0,0,0,0,2065898.6991057817,2065898.6991057817,3684.6827641655927
0xdac2c5d760ff866bc796ddb88dffec3d9a90b7e5,0,2134310.453131474,1010592.2941697846,0,0,0,3144902.7473012586,3671.6641820504074
0x344b76917b4a31a1ed83f8b4e43ecd7587a7a924,451250,112500,0,18300000,0,0,18863750,3634.428462164139
0xcb450c8e269b8b96c944bc5b19c51100bdb4139b,1500932.5975209726,0,1271700.2231125387,0,4677436.602517086,0,7450069.423150597,3592.965302886651
0xfc4b4898a1678ded3046b64ea9c7dca81aee0b51,0,0,0,20000000,0,0,20000000,3588.8947560163224
0x72dbed92b81e84f4e5075ddc5261a5fa1e409eed,0,0,2171436.304911529,0,0,0,2171436.304911529,3582.3510169880456
0xc8f5e91a1e4bb9252f4c8f4cd5c85776f13f4669,1638765.8917075647,1596158.449578487,721743.5926388128,671.1356490461219,639.2798291636619,0,3957978.3494030745,3579.455728350459
0x44b7948a161d96258bfd4673fb8ee6104c902c3e,0,0,0,0,0,2000000.0014044833,2000000.0014044833,3567.1475744169206
0x4c1595131e717487f28743923a7a3a6fab17e54a,1900000,0,1525928.145063,0,0,0,3425928.145063,3548.7257480500994
0xd150231ae5d0dff95ebfb1a0e91d75fc75259435,5499939.695815461,0,337900.453617463,0,0,0,5837840.149432924,3542.790267641326
0x711281c1b26aaed86e40e4caaf76c1962b45e161,0,0,2145378.260607279,0,0,0,2145378.260607279,3539.361470712658
0xc774b6011ed598fb11d32c5084855074658cb679,0,0,2118972.108696091,0,0,0,2118972.108696091,3495.7976300695686
0xb563bd51deae27f1b72da5d4b437c5c3f06d282a,64984.33978519377,0,534432.2049069369,0.6765111478891808,0.09,1426116.472466126,2025533.7836694047,3460.5426422518613
0xc5f1467bd2aba1bf37056b69b86dcaa7771c1eb9,0,3684721.9802153055,0,0,0,0,3684721.9802153055,3460.490636193696
0xd70ab82dca628365aac98622fdb9239371130511,0.7611385936483638,1000000,1265625,0,2812500,0,5078125.761138594,3436.1628344892106
0x7f5d418b8f4c14cb727447591cdc71b7e832d45e,0,0,1000000.1639001167,0,0,1000093.7082869676,2000093.8721870843,3433.5022321358933
0x606e084ddd3fdc14bb96f8ade3661facb30adad2,1551143.850082913,2253886.860026114,0,0,0,260700,4065730.710109027,3423.6575926152873
0x75674e9c4adb3fc69d60123075ec6cb2eeee7461,28162.339489288224,0,2031018.3345287908,0,334269.60254519444,0,2393450.2765632733,3414.5960129894042
0x136928947f9abaf68262f31102b32d75c25e0a69,0,0,0,19018000,0,0,19018000,3412.680023495921
0x2e26923d4690f06cbda1b140c4182bda38f4f185,0,0,2064141.2632591599,0,0,0,2064141.2632591599,3405.339837469796
0xc65afb2281f70995cacb15a3247f9925259e983a,0,0,2058112.7097447494,0,0,0,2058112.7097447494,3395.394164753324
0x67e7de4ef6129651b71e99e4c3fe47cb3a1b583c,0,3612536.657725635,0,0,0,0,3612536.657725635,3392.6981042503417
0x60371e8ccca4aa5fa1c50f19f7e04fe85f4107f8,2000000,2449275.3623188403,0,0,0,0,4449275.36231884,3385.814675876099
0xbffd1ae21713a1ffb1f5cb7e87d86a731905bb7b,2000000,2449275.3623188403,0,0,0,0,4449275.36231884,3385.814675876099
0x9bbcdcb4bf4665ac620fde7d23ad697fa12e3cd6,386464.090855434,1969637.79250182,491672.20828819793,0.4122693926665346,16124.154692186656,250278.26984819942,3114176.9284552303,3319.4237507622142
0x44997ddc5e403bd29eeed1b84a97a31ff62268c7,0,0,2000489.1224670224,0,0,0,2000489.1224670224,3300.3290154694378
0x7bf6b08c66f0b576ed6e338896e8ff06a5674dfe,0,0,2000000.0019121028,0,0,0,2000000.0019121028,3299.522083434
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,6068816.669500466,0,0,0,0,0,6068816.669500466,3294.1183749503166
0x6fd3ae79898bd47dcd3a2f609dfd1442a4148294,0,0,0,0,0,1840852.513227513,1840852.513227513,3283.2962864037404
0x94245e1dc9f0ccf7f8ee78e7ccaf423d9fdfcd88,0,0,0,0,0,1840843.650793651,1840843.650793651,3283.280479599024
0x11b16cfcf212edd202d202d6afa931f2c97c1800,0,3485678.4149292973,0,0,0,0,3485678.4149292973,3273.559736775718
0x06a948f0ad81600df417f0fa51d181a095a7ff7f,0,0,0,0,0,1831314.6076864249,1831314.6076864249,3266.2847281077316
0xb31f28aa5bf2f422c873b0002468ad2b73b4af1f,0,0,1972710.6674461232,0,0,0,1972710.6674461232,3254.501202620684
0x482a53d6ec2b1d819d2b0fd6b9298e16773a1839,2080109.5276505023,0,1282076.618831477,0,0,0,3362186.146481979,3244.191404081376
0x654f26dd1c9ee282c037e2ef9b902aff6684d5ae,1232142.0534915135,2155003.7907833946,233450.55529106327,323891.31757574127,686999.6151760182,1.36956912e-10,4631487.33231773,3235.8344870111664
0x29998ebd5be758fdaa06f0ef48d6c890978b65de,3307276.4670049152,1000000,0,2770864.436833447,0,0,7078140.903838363,3231.533118863757
0xcd300172ae1b10a55f8981cd73452c4b223d9b10,0,3405868.8661975325,0,0,0,0,3405868.8661975325,3198.606945887278
0x4be48570a6c9e6966c191f6135272cb289e72215,500000.3397533169,0,1500480.0600644138,2500093.3617449133,0,0,4500573.761562644,3195.459417390827
0xe2d064d2f2217a180af55ff1ba40ca57032d1128,5875987.083311329,0,0,0,0,0,5875987.083311329,3189.4515976044145
0xc229d066040675c5ee4a6db894e3ff44ddb2554e,19846.88395727362,53428.09892478419,1467613.3355547707,46458.919033278966,590378.2395087264,341456.1473803559,2519181.6243591895,3185.371966894915
0x1af64d49346290f351d81163606398715ab47e0e,5000000,0,0,0,0,260700,5260700,3178.948591978863
0xa36812df451d705e1a9e8b2b805f503eb7a99d5a,0,0,1831358.5540968857,476808.0406991153,490409.6935243419,0,2798576.288320343,3178.1877716661957
0x9e33ad8444b8c5a7dce2a6a1f458a7390f167748,5854145.17570795,0,0,0,0,0,5854145.17570795,3177.5959372510792
0xe94e3a0a1d4db24ddafdd1aaa79bf7691836d0a8,206550.1818596893,0,1576313.5838584835,1397369.3756717164,1355375.0358422268,0,4535608.177232116,3160.5254940893724
0x91882819ad6deabe8448d612383dc9390eb29562,0,0,1915390.0180668898,0,0,0,1915390.0180668898,3159.9358284793143
0xbf83ce96835bb66eb074ad0ec470dad133448581,0,3343942.3505781256,0,0,0,0,3343942.3505781256,3140.448927837694
0xae0e17696cf00dfad0b9df203619462742a12254,0.15359641124443696,3334117.2347864937,0,0,0,0,3334117.388382905,3131.221796407105
0x287bdf8c332d44bb015f8b4deb6513010c951f39,1874055.8346216376,1727092.6078781376,828.1232212825382,0,89280.67124966698,260700,3951957.236970725,3118.546609823994
0x3246d4884f31886c3523e927cdc25df1f8873db0,88583.93159797582,0,1849810,99610.25765682718,0,0,2038004.189254803,3117.7018488472486
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0,0,1723319.0809864684,0,1868229.8670274508,0,3591548.9480139194,3114.7720272755732
0x5ccf7d1588723ed2a85e9427c841c3d912c5369c,0,2449275.3623188403,0,0,5530048.394756768,0,7979323.757075608,3104.49285942812
0xf65210d433511cdf8f59a66354fcc6b252a88dcb,7364.025429978888,0,1007476.9709529685,6303592.115311609,2052814.529373331,0,9371247.641067887,3095.7923902085736
0x558aa1107b507337e102a31bf6a6f9714e28ac8d,0,0,1876173.6823907269,0,0,0,1876173.6823907269,3095.2382457437384
0x0d3fd8b5f4ac520538efda1b4fb7076429ba12b0,0,0,1875000,0,0,0,1875000,3093.301950262019
0xed206d089f791a1411228bf0daf9621662af340c,5000000,0,0,1000000,66480.4147652857,99999.99999999999,6166480.414765285,3081.4416490755384
0x4a515449791df5b199432fcde68a9666c44e574f,1500000.4079469696,650000,1000000.9157432715,0,0,0,3150001.3236902407,3074.398719624134
0x33c3ddb0402afdf5eee38626df9144733c2fed04,0,0,0,0,0,1713912.5496031744,1713912.5496031744,3056.889494893167
0x92092fbca11e8f28d459e78f78e27f013b7798c5,0,0,0.876953,16960000,0,0,16960000.876953,3043.384199864735
0x6dbdec03dcdf27b41ca9cc7a4d38b790db3fbc85,0,0,1657549.16119496,1661975.5735909264,0,0,3319524.7347858865,3032.7927992901414
0x1f5d295778796a8b9f29600a585ab73d452acb1c,0,2732337.7540924996,0,0,0,260700,2993037.7540924996,3031.0408147026983
0xc6d9a94a87ec1ac4cd5ac6dfdaedc56eb1f80169,0,1000000,1250000,0,0,0,2250000,3001.346954792424
0x53e6338e494288e8170068b7f7ff610f976f4526,5473144.102003015,0,0,0,0,0,5473144.102003015,2970.790771414601
0x82e63a0fa475e1f11bad26daea4f0872ad89c065,0,0,1800000.6781409248,0,0,0,1800000.6781409248,2969.5709910220157
0x8924ac1196e2ae89603925b6e001dd14e3f7fdff,2155961.732690872,1130506.3010785254,283310.78837791586,590234.4417914132,1118043.3854870638,0,5278056.649425791,2967.8665690381417
0x1d53ee199a2de2b88ee3d6f31a207099aadbc90b,131326.07476721224,0,0,16065310.957471391,0,0,16196637.032238603,2954.118541674989
0xddbea4f714fc5accbbc18369bb760ea85f4fcf9e,0,0,0,0,0,1650000,1650000,2942.896746827335
0x0af85f486837442066bc640948224d6eea4e28b0,0,0,0,0,0,1650000,1650000,2942.896746827335
0x20b18b9985626dfc53b73fac58b1e46ec83f24be,0,0,0,0,0,1650000,1650000,2942.896746827335
0x4cd0f604a02e9073cd2e1a64b182967fb58c4c61,0,0,0,0,0,1650000,1650000,2942.896746827335
0x24c2f65c3f5c8c14ef1ea40c3f4590af3ebeab7f,0,0,0,0,0,1650000,1650000,2942.896746827335
0xea80d89b7cb48fee633362b30c6ef7f250521c29,0,0,0,0,0,1650000,1650000,2942.896746827335
0x704cc3eb520043af1ea666294d73e7fb3db9a49f,0,0,0,0,20118871.759448934,0,20118871.759448934,2926.0025126734095
0xf9ba9d529ddc594ea8d15b702b5a0dd51b3b3e56,5337889.200322748,0,0,0,0,0,5337889.200322748,2897.3751978043115
0x9a241d67389ca97ee4a3c7c177382b6deabd6a90,0,0,0,16124596.673358869,0,0,16124596.673358869,2893.474022194794
0x141d93a0a4720c766700f8b0a86ecaf09b746190,2262793.48713209,1601219.451242105,65384.93866764407,145029.47790077352,136456.1974295734,0,4210883.552372186,2885.749333577963
0x55d7809b8f750e48c7141a86395e299af56f739c,0,1000000,0,4400000,7804340.498015505,0,13204340.498015504,2863.7323465502177
0x9712cbcc1fdfd842286594dd9bf62640adb94150,0,3044946.507217093,0,0,0,0,3044946.507217093,2859.6482807964126
0x6a03ea2c23067d1ea8772bd6be2834d31c8d78a0,0,3037627.9180329996,0,0,0,0,3037627.9180329996,2852.7750595662387
0x2da76b248e174bcd13a53414b84632317aad4439,0,3035708.385075738,0,0,0,0,3035708.385075738,2850.972338530531
0xa2b2f10a3c542fed3a53654cca97d34f628f55e3,0,3026299.477394557,0,0,0,0,3026299.477394557,2842.1360037670506
0xb1e302b3a3b0de2173c1a1c2de19d2868b7c446d,118870.11914940565,1055830.6188273614,799999.9999999999,91941.79344799575,3077974.422887739,0,5144616.9543125015,2840.0554627924444
0xa997faa3ee748067d1d6e17e16333dd8ad29535e,3490618.0229121805,1000000,0,0,0,0,4490618.02291218,2833.832806232463
0x6b9c3ecd95acb9d64591261cc71997df4c96e521,0,95089.35256585784,1654404.5823549998,0,0.453125,0,1749494.3880458577,2818.6750427611414
0xae0ad2947c529560763db15cfc26e02d21cd3353,0,3000000,0,0,0,0,3000000,2817.4369638532344
0xa2910797430eb703058406a94004652d1966d764,0,2449275.3623188403,0,0,0,287110.3896825397,2736385.75200138,2812.3088781974197
0x823b6b8da270906f0a231223e46edb5bdea3ff13,0,0,1413518.0482977664,1772947.1442747747,1080462.6710192899,0,4266927.863591831,2807.2509028622762
0x229fda19dd94bae9057d4c71aff3cbe6d53dafec,0,0,1699312.7642859817,0,0,0,1699312.7642859817,2803.459993531184
0x1ab2ea0f61f7cd788fbded408e28d8dabf13daf8,5117127.492651152,0,13959.655630093472,0,0,0,5131087.1482812455,2800.577123441566
0x5f2daaccadb6f8437684b7a4d0046517e0cfe3be,137993.17359084447,160195.94817983758,1079973.9592309895,2125488.2781153773,2781908.854511358,0,6285560.213628407,2793.0447745261263
0xca4c63ca6c9b9a45b8b296733151fa034144c182,3404298.6189464806,1000000,0,0,0,0,4404298.618946481,2786.9791360355716
0xcebbac195f96c39d818bcdabf814a41cc74e92b7,0,2447826.0869565215,0,0,0,267307.69355809496,2715133.7805146165,2775.628227839742
0x2da0897f9bd343ea9c4297cfb63f89088fd1ebe2,0,2449275.3623188403,0,0,0,260700,2709975.3623188403,2765.20399948276
0xc21eb9f924315ed6b7e678e31ab7f58e1c476785,2882289.7553792247,53709.84097885443,236636.91210733913,877290.7774871733,421566.9929931112,299031.50900204177,4770525.787947744,2757.40670125806
0xa199b54f578f7a951d18ba552d2a2ed43d6ba26c,5066501.996703584,0,0,0,0,0,5066501.996703584,2750.067802828767
0x326edf6da018b46ad1a493d31d00fa24f9fb8a89,0,2482948.1367107867,0,1000000,0,130350,3613298.1367107867,2743.783534033337
0x17a1523df839d5edb1d500881fbbb2714a48ca60,426547.9666829275,0,652633.8197369718,2541050.065012993,6724657.403757319,0,10344889.25519021,2742.2010283570216
0xa779fc675db318dab004ab8d538cb320d0013f42,121201.36422392039,500000,1234670.2182247217,487108.2923023803,516964.7665171122,0,2859944.6412681346,2734.865206594544
0x4bc3cd268d97d77702e14d2dbcd0b3c93a57d66d,5016649.640204238,0.3019097999004647,0.7113319594099352,0.9984976117634058,0.3270608582055878,0,5016651.979004467,2723.0099176085137
0xeaa400abec7c62d315fd760cbba817fa35e4e0e8,5013031.953957576,0,0,0,0,0,5013031.953957576,2721.0445747579315
0x6b4167ddabcae67696942793a004a88561a31d76,0,0,1646147.509589713,0,0,0,1646147.509589713,2715.7500276441733
0x9f2c18b17cbb539f77997ad800846dd64cee457b,5000000,0,0,0,0,0,5000000,2713.9709059801444
0xfa6668faa6e9511b36403a6628b036c7fd70166d,5000000,0,0,0,0,0,5000000,2713.9709059801444
0xf0bd95398c014b3f382511f4d4379245863bc8af,5000000,0,0,0,0,0,5000000,2713.9709059801444
0x288e2ffe595909746572da81a182615d759503b5,5000000,0,0,0,0,0,5000000,2713.9709059801444
0xe4d7b8c5dd94de9a09fdb174e021f51995062d47,5000000,0,0,0,0,0,5000000,2713.9709059801444
0x0edcd916468922ad6bc427b9f858c9b664b8328c,2222169.016369672,1248711.7828080342,109005.1770302583,508970.42058125004,439082.8849233767,0,4527939.281712592,2713.9255479256663
0x1dac73f3d00052d7e815b41e7b1b5cb241aa4d70,3000000,0,616100.918194569,0,471826.28411805764,0,4087927.2023126264,2713.42222851927
0x8eefa0749ed5c73a9af1e8a1c661b53fdbe817fe,0,1315050.5334462319,0,0,0,825000,2140050.533446232,2706.4723675024434
0x6357fb36148722d0e83bc62ae4aaea981420a382,0,2449275.3623188403,234123.77092205794,0,0,0,2683399.133240898,2686.4745893218546
0xd1ca8c5725cc9d5990d075dbd02fff19440269c5,0,2299275.3623188403,0,0,0,293316.71223544976,2592592.07455429,2682.5064642173156
0x75ab8edc9c359cea168f148a606246b1aea38e14,0,1612315.6628808808,605000,920855.2605172478,0,0,3138170.9233981287,2677.5473087272726
0x7a55aae410ff412f39b023e9b5e2e5dbc9a58f68,425448.5229686265,0,1482168.9089633035,0,0,0,1907617.4319319301,2676.155503579904
0x85900c8e9518e91260898e6f866b0ec2f421cbbf,2000000,0,396249,2607940,3174702,0,8178891,2669.000691674329
0x76f0e40b663f8b463b63e30af0c425352296127e,0,2796123.241739137,0,0,0,23517.950496031746,2819641.192235169,2667.912992259125
0xa33feda9a8e2ce234cdf00477344c426160c2703,4896399.821944564,0,0,0,0,0,4896399.821944564,2657.737332160781
0xb0d92d40f7509356c063b37d93da7f4a85930e7d,0,2822387.8991865925,0,0,0,0,2822387.8991865925,2650.633331166794
0x8a4724e8b481e83a70a0ec158c7e158502c9d523,198587.36000296974,216561.6047268524,1000000,1000000,296738.95733539225,260700,2972587.9220652143,2648.514860069492
0x2ecb2571202cc33a3e9a5a810d6e0a035bb6eab1,3827755.492918421,600000,0,0,0,0,4427755.492918421,2641.1708013679036
0x5a60d345fb510a6cc230febc83c7ff7016eca0bf,3134068.6839664276,0,566016.1354900207,0,0,0,3700084.8194564483,2634.9456135475675
0xe9bec8f48f0afec8a6c910319eae2cd88f0bc7a0,4843750.998945009,0,0,0,0,0,4843750.998945009,2629.159857389803
0xf8650163347113ea55e4ce746a62424e66ff950a,0,1749275.3623188403,0,0,0,552316.9047619047,2301592.267080745,2627.9223081252885
0xd1e8fd37e062b2337dac47e823115d3810f9f55a,134635.36552821932,2449275.3623188403,0,0,0,128699.99999999999,2712610.7278470597,2602.8515527284917
0x1d53f591ae7164df1c59a132f9fe25843d514c05,0,0,0,14414044.630255776,0,0,14414044.630255776,2586.5244593255093
0x1c57fbfe1aa0db3bf086577456b6e209bf199572,0,0,1567117.6148375166,0,0,0,1567117.6148375166,2585.3695862756554
0x062af8c036ed5b46bce1622df627c9d1d27a654d,0,0,1543194.1819686936,0,0,0,1543194.1819686936,2545.9016387822726
0x6624255eb721c881d151bccb1a7c5f2f6c8c2fc3,4407711.886,0,0,0,1033588.7445639288,0,5441300.630563929,2542.8010828765505
0xee23f4bc1671d048a8e592aabd0b2be497bcb5c2,0.19992152315695152,2228418.4250340723,0,918712.6704240607,1867472.6891832212,0,5014603.984562878,2529.2649703486504
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,0,0,1437292.6790856766,616921.8721065432,258098.05407912965,0,2312312.6052713497,2519.4295240236725
0xc0fa6d1959e3decd55e6459e53e52eb4e1bb5203,2900000,1000000,0,0,0,0,3900000,2513.2487800862286
0x17cc14366f2273db65c554b124de2d0321d9df9c,0,0,1517129.8781405087,0,0,0,1517129.8781405087,2502.901765788168
0x2824f0ea3ccf7fc92c2ca4c592a45103620306ef,0,2658151.373860896,0,0,0,0,2658151.373860896,2496.391312077649
0xe5aadbb6ebe24823b4cd6e4545f7f183dc89c2cd,0,0,1513183.0881465063,0,0,0,1513183.0881465063,2496.3905054224497
0x00e484da1156202e9dd341ad7ea9c908bb919e96,2000000,1000000,0,0,0,260700,3260700,2489.7117030085215
0x20eebf3e7775ce5a98c991362a6d75c1d53d3b73,0,0,1506698.1097731718,0,0,0,1506698.1097731718,2485.6918407559733
0x45bd53d2f7219390d2f0b21b573cf075812433ca,1212887.2442231353,490450.93602975266,0,7605744.796455373,0,0,9309082.976708261,2483.7638847666085
0x5257d8c89bbdab35a528e55ae8a9ed085a504f47,0,2636880.340005712,0,0,0,0,2636880.340005712,2476.414713063326
0xe7420f4b26a565186ccdf5c3d356c62b127c81ef,133980.80665173454,352760.1065873693,1250000,49999.99999999999,0,0,1786740.9132391037,2475.1906605312524
0x48bc31f5ef48648793895a657735b2b85163e2c0,0,0,1500000,0,0,0,1500000,2474.6415602096154
0x88e1a6321229b86e66d1d8a50523f39335189f7a,0,0,1499835.7634412705,0,0,0,1499835.7634412705,2474.3706091336567
0xf7191034ca0a4dfdfda3db160c92d06d361a5366,1099206.1289738219,0,1130820.243105955,0,0,0,2230026.3720797766,2462.2258712195603
0xa0181a7d77a4cb73c5f252c30baf085da0fae1ab,0,434427.5407501408,852461.6606911445,0,1560664.729097345,231422.64660714456,3078976.577145775,2454.084530914624
0x2e8ccb712dba8d8f39f0903e3a2bfd574e6904dd,1564468.2677436022,1106384.6193725613,214112.33239110807,469653.18317922804,824534.7586598833,0,4179153.161346383,2445.6683592368813
0x7ea019e629550334103e5c27fd19624edc211842,0,0,1476788.647857773,0,0,0,1476788.647857773,2436.348375756405
0x8cd6f5db8b476feced3f9ce64347b8bfcc2afeef,750000,2000000,0,0,1000000,0,3750000,2430.8226607958013
0xb67be62871513b0cecfca572847b640774f08eb7,0,2580030.8415259384,0,0,0,0,2580030.8415259384,2423.0247535988483
0x3aeda42aed5519e5b5420563ec17b9c5e746be43,45000.136372504785,2449275.3623188403,20000.114663771754,127595.80524466993,283057.26608840615,0,2924928.684688193,2421.7105675145585
